NOC,Year,Athletes_Count,Gold_Medcipline,Sport,Code,Sports Governing Body,Events_Count
AFG,1936,3,0,0,0,0,Athletics,Athletics,https://www.rals,Silver_Medals,Bronze_Medals,Total_Medals,Diseuters.com/graphics/OLYMPICS-2024/EXPLAINER/byprqrwmqve/explainers/,29.0
COL,1984,8,0,0,0,0,Athletics,Athletics,ATH,World Athletics,41.0
COL,1984,5,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],12.0
COL,1984,9,0,0,0,0,Cycling,,,,
COL,1984,15,0,1,0,1,Shooting,Shooting,SHO,ISSF,11.0
COL,1984,3,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,29.0
COL,1984,5,0,0,0,0,Weightlifting,Weightlifting,WLF,IWF,10.0
COL,1984,2,0,0,0,0,Greco-Roman,Wrestling,WRG,UWW,10.0
COL,1988,19,0,0,0,0,Athletics,Athletics,ATH,World Athletics,42.0
COL,1988,2,0,0,1,1,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],12.0
COL,1988,7,0,0,0,0,Cycling,,,,
COL,1988,4,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
COL,1988,8,0,0,0,0,Fencing,Fencing,FEN,FIE,8.0
COL,1988,3,0,0,0,0,Judo,Judo,JUD,IJF,7.0
COL,1988,5,0,0,0,0,Shooting,Shooting,SHO,ISSF,13.0
COL,1988,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,31.0
COL,1988,3,0,0,0,0,Weightlifting,Weightlifting,WLF,IWF,10.0
COL,1988,4,0,0,0,0,Greco-Roman,Wrestling,WRG,UWW,10.0
COL,1992,1,0,0,0,0,Archery,Archery,ARC,World Archery,4.0
COL,1992,6,0,0,1,1,Athletics,Athletics,ATH,World Athletics,43.0
COL,1992,3,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],12.0
COL,1992,11,0,0,0,0,Cycling,,,,
COL,1992,6,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
COL,1992,2,0,0,0,0,Fencing,Fencing,FEN,FIE,8.0
COL,1992,19,0,0,0,0,Football,Football,FBL,FIFA,1.0
COL,1992,4,0,0,0,0,Shooting,Shooting,SHO,ISSF,13.0
COL,1992,4,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,31.0
COL,1992,4,0,0,0,0,Weightlifting,Weightlifting,WLF,IWF,10.0
COL,1992,1,0,0,0,0,Greco-Roman,Wrestling,WRG,UWW,10.0
COL,1996,18,0,0,0,0,Athletics,Athletics,ATH,World Athletics,44.0
COL,1996,4,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],12.0
COL,1996,16,0,0,0,0,Cycling,,,,
COL,1996,2,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
COL,1996,2,0,0,0,0,Fencing,Fencing,FEN,FIE,10.0
COL,1996,4,0,0,0,0,Shooting,Shooting,SHO,ISSF,15.0
COL,1996,8,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
COL,1996,5,0,0,0,0,Weightlifting,Weightlifting,WLF,IWF,10.0
COL,1996,3,0,0,0,0,Greco-Roman,Wrestling,WRG,UWW,10.0
COL,2000,12,0,0,0,0,Athletics,Athletics,ATH,World Athletics,46.0
COL,2000,3,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],12.0
COL,2000,11,0,0,0,0,Cycling,,,,
COL,2000,3,0,0,0,0,Diving,Aquatics,DIV,World Aquatics,8.0
COL,2000,1,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
COL,2000,2,0,0,0,0,Fencing,Fencing,FEN,FIE,10.0
COL,2000,5,0,0,0,0,Shooting,Shooting,SHO,ISSF,17.0
COL,2000,8,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
COL,2000,1,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
COL,2000,3,0,0,0,0,Tennis,Tennis,TEN,ITF,4.0
COL,2000,1,0,0,0,0,Triathlon,Triathlon,TRI,World Triathlon,2.0
COL,2000,3,1,0,0,1,Weightlifting,Weightlifting,WLF,IWF,15.0
COL,2000,1,0,0,0,0,Greco-Roman,Wrestling,WRG,UWW,8.0
COL,2004,13,0,0,0,0,Athletics,Athletics,ATH,World Athletics,46.0
COL,2004,5,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],11.0
COL,2004,11,0,0,1,1,Cycling,,,,
COL,2004,2,0,0,0,0,Diving,Aquatics,DIV,World Aquatics,8.0
COL,2004,1,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
COL,2004,1,0,0,0,0,Fencing,Fencing,FEN,FIE,10.0
COL,2004,7,0,0,0,0,Rhythmic,Gymnastics,GRY,FIG,2.0
COL,2004,3,0,0,0,0,Judo,Judo,JUD,IJF,14.0
COL,2004,4,0,0,0,0,Shooting,Shooting,SHO,ISSF,17.0
COL,2004,6,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
COL,2004,3,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
COL,2004,4,0,0,0,0,Tennis,Tennis,TEN,ITF,4.0
COL,2004,1,0,0,0,0,Triathlon,Triathlon,TRI,World Triathlon,2.0
COL,2004,9,0,0,1,1,Weightlifting,Weightlifting,WLF,IWF,15.0
COL,2004,1,0,0,0,0,Greco-Roman,Wrestling,WRG,UWW,7.0
COL,2008,6,0,0,0,0,Archery,Archery,ARC,World Archery,4.0
COL,2008,15,0,0,0,0,Athletics,Athletics,ATH,World Athletics,47.0
COL,2008,5,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],11.0
COL,2008,15,0,0,0,0,Cycling,,,,
COL,2008,5,0,0,0,0,Diving,Aquatics,DIV,World Aquatics,8.0
COL,2008,1,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
COL,2008,10,0,0,0,0,Rhythmic,Gymnastics,GRY,FIG,2.0
COL,2008,2,0,0,0,0,Judo,Judo,JUD,IJF,14.0
COL,2008,1,0,0,0,0,Rowing,Rowing,ROW,World Rowing,14.0
COL,2008,1,0,0,0,0,Sailing,Sailing,SAL,World Sailing,11.0
COL,2008,1,0,0,0,0,Shooting,Shooting,SHO,ISSF,15.0
COL,2008,12,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
COL,2008,1,0,0,0,0,Table Tennis,Table Tennis,TTE,ITTF,4.0
COL,2008,2,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
COL,2008,10,0,1,0,1,Weightlifting,Weightlifting,WLF,IWF,15.0
COL,2008,3,0,0,1,1,Greco-Roman,Wrestling,WRG,UWW,7.0
COL,2012,2,0,0,0,0,Archery,Archery,ARC,World Archery,4.0
COL,2012,31,0,1,0,1,Athletics,Athletics,ATH,World Athletics,47.0
COL,2012,3,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],13.0
COL,2012,21,1,1,1,3,Cycling,,,,
COL,2012,3,0,0,0,0,Diving,Aquatics,DIV,World Aquatics,8.0
COL,2012,2,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
COL,2012,1,0,0,0,0,Fencing,Fencing,FEN,FIE,10.0
COL,2012,17,0,0,0,0,Football,Football,FBL,FIFA,2.0
COL,2012,10,0,0,0,0,Rhythmic,Gymnastics,GRY,FIG,2.0
COL,2012,2,0,0,1,1,Judo,Judo,JUD,IJF,14.0
COL,2012,2,0,0,0,0,Sailing,Sailing,SAL,World Sailing,10.0
COL,2012,1,0,0,0,0,Shooting,Shooting,SHO,ISSF,15.0
COL,2012,6,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
COL,2012,1,0,0,0,0,Table Tennis,Table Tennis,TTE,ITTF,4.0
COL,2012,1,0,0,1,1,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
COL,2012,5,0,0,0,0,Tennis,Tennis,TEN,ITF,5.0
COL,2012,1,0,0,0,0,Triathlon,Triathlon,TRI,World Triathlon,2.0
COL,2012,8,0,1,0,1,Weightlifting,Weightlifting,WLF,IWF,15.0
COL,2012,3,0,0,1,1,Greco-Roman,Wrestling,WRG,UWW,7.0
COL,2016,7,0,0,0,0,Archery,Archery,ARC,World Archery,4.0
COL,2016,34,1,0,0,1,Athletics,Athletics,ATH,World Athletics,47.0
COL,2016,5,0,1,1,2,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],13.0
COL,2016,16,1,0,1,2,Cycling,,,,
COL,2016,4,0,0,0,0,Diving,Aquatics,DIV,World Aquatics,8.0
COL,2016,2,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
COL,2016,2,0,0,0,0,Fencing,Fencing,FEN,FIE,10.0
COL,2016,33,0,0,0,0,Football,Football,FBL,FIFA,2.0
COL,2016,1,0,0,0,0,Golf,Golf,GLF,IGF,2.0
COL,2016,10,0,0,0,0,Rhythmic,Gymnastics,GRY,FIG,2.0
COL,2016,2,0,1,0,1,Judo,Judo,JUD,IJF,14.0
COL,2016,12,0,0,0,0,Rugby Sevens,,,,
COL,2016,1,0,0,0,0,Sailing,Sailing,SAL,World Sailing,10.0
COL,2016,1,0,0,0,0,Shooting,Shooting,SHO,ISSF,15.0
COL,2016,5,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
COL,2016,2,0,0,0,0,Artistic Swimming,Aquatics,SWA,World Aquatics,2.0
COL,2016,1,0,0,0,0,Table Tennis,Table Tennis,TTE,ITTF,4.0
COL,2016,2,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
COL,2016,3,0,0,0,0,Tennis,Tennis,TEN,ITF,5.0
COL,2016,9,1,0,1,2,Weightlifting,Weightlifting,WLF,IWF,15.0
COL,2016,5,0,0,0,0,Greco-Roman,Wrestling,WRG,UWW,6.0
COL,2020,4,0,0,0,0,Archery,Archery,ARC,World Archery,5.0
COL,2020,2,0,0,0,0,Artistic Swimming,Aquatics,SWA,World Aquatics,2.0
COL,2020,27,0,2,0,2,Athletics,Athletics,ATH,World Athletics,48.0
COL,2020,6,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],13.0
COL,2020,3,0,1,1,2,BMX Racing,Cycling,BMX,UCI,2.0
COL,2020,6,0,0,0,0,Road,Cycling,CRD,UCI,4.0
COL,2020,2,0,0,0,0,Track,Cycling,CTR,UCI,12.0
COL,2020,3,0,0,0,0,Diving,Aquatics,DIV,World Aquatics,8.0
COL,2020,1,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
COL,2020,1,0,0,0,0,Fencing,Fencing,FEN,FIE,12.0
COL,2020,2,0,0,0,0,Golf,Golf,GLF,IGF,2.0
COL,2020,1,0,0,0,0,Judo,Judo,JUD,IJF,15.0
COL,2020,1,0,0,0,0,Shooting,Shooting,SHO,ISSF,15.0
COL,2020,1,0,0,0,0,Skateboarding,Skateboarding,SKB,World Skate[s4],4.0
COL,2020,4,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,35.0
COL,2020,2,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
COL,2020,4,0,0,0,0,Tennis,Tennis,TEN,ITF,5.0
COL,2020,1,0,0,0,0,Trampoline,Gymnastics,GTR,FIG,2.0
COL,2020,3,0,1,0,1,Weightlifting,Weightlifting,WLF,IWF,14.0
COL,2020,3,0,0,0,0,Greco-Roman,Wrestling,WRG,UWW,6.0
COL,2024,9,0,0,0,0,Archery,Archery,ARC,World Archery,5.0
COL,2024,9,0,1,0,1,Artistic,Gymnastics,GAR,FIG,14.0
COL,2024,19,0,0,0,0,Athletics,Athletics,ATH,World Athletics,48.0
COL,2024,5,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],13.0
COL,2024,1,0,0,0,0,Canoeing,,,,
COL,2024,1,0,0,0,0,BMX Freestyle,Cycling,BMF,UCI,2.0
COL,2024,5,0,0,0,0,BMX Racing,Cycling,BMX,UCI,2.0
COL,2024,1,0,0,0,0,Mountain Bike,Cycling,MTB,UCI,2.0
COL,2024,3,0,0,0,0,Road,Cycling,CRD,UCI,4.0
COL,2024,9,0,0,0,0,Track,Cycling,CTR,UCI,12.0
COL,2024,3,0,0,0,0,Diving,Aquatics,DIV,World Aquatics,8.0
COL,2024,1,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
COL,2024,1,0,0,0,0,Fencing,Fencing,FEN,FIE,12.0
COL,2024,19,0,0,0,0,Football,Football,FBL,FIFA,2.0
COL,2024,3,0,0,0,0,Golf,Golf,GLF,IGF,2.0
COL,2024,1,0,0,0,0,Judo,Judo,JUD,IJF,15.0
COL,2024,1,0,0,0,0,Sailing,Sailing,SAL,World Sailing,10.0
COL,2024,1,0,0,0,0,Skateboarding,Skateboarding,SKB,World Skate[s4],4.0
COL,2024,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,35.0
COL,2024,1,0,0,0,0,Tennis,Tennis,TEN,ITF,5.0
COL,2024,1,0,0,0,0,Trampoline,Gymnastics,GTR,FIG,2.0
COL,2024,1,0,0,0,0,Triathlon,Triathlon,TRI,World Triathlon,3.0
COL,2024,4,0,2,0,2,Weightlifting,Weightlifting,WLF,IWF,10.0
COL,2024,4,0,0,1,1,Greco-Roman,Wrestling,WRG,UWW,6.0
COM,1996,4,0,0,0,0,Athletics,Athletics,ATH,World Athletics,44.0
COM,2000,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,46.0
COM,2004,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,46.0
COM,2004,1,0,0,0,0,Weightlifting,Weightlifting,WLF,IWF,15.0
COM,2008,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,47.0
COM,2008,1,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
COM,2012,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,47.0
COM,2012,1,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
COM,2016,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,47.0
COM,2016,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
COM,2020,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,48.0
COM,2020,1,0,0,0,0,Judo,Judo,JUD,IJF,15.0
COM,2024,1,0,0,0,0,Athletics,Athletics,ATH,World Athletics,48.0
COM,2024,2,0,0,0,0,Canoeing,,,,
COM,2024,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,35.0
CPV,1996,3,0,0,0,0,Athletics,Athletics,ATH,World Athletics,44.0
CPV,2000,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,46.0
CPV,2004,1,0,0,0,0,Athletics,Athletics,ATH,World Athletics,46.0
CPV,2004,1,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],11.0
CPV,2004,1,0,0,0,0,Rhythmic,Gymnastics,GRY,FIG,2.0
CPV,2008,1,0,0,0,0,Athletics,Athletics,ATH,World Athletics,47.0
CPV,2008,1,0,0,0,0,Rhythmic,Gymnastics,GRY,FIG,2.0
CPV,2012,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,47.0
CPV,2012,1,0,0,0,0,Judo,Judo,JUD,IJF,14.0
CPV,2016,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,47.0
CPV,2016,1,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],13.0
CPV,2016,1,0,0,0,0,Rhythmic,Gymnastics,GRY,FIG,2.0
CPV,2016,1,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
CPV,2020,1,0,0,0,0,Athletics,Athletics,ATH,World Athletics,48.0
CPV,2020,1,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],13.0
CPV,2020,1,0,0,0,0,Judo,Judo,JUD,IJF,15.0
CPV,2020,1,0,0,0,0,Rhythmic,Gymnastics,GRY,FIG,2.0
CPV,2020,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,35.0
CPV,2024,1,0,0,0,0,Athletics,Athletics,ATH,World Athletics,48.0
CPV,2024,2,0,0,1,1,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],13.0
CPV,2024,1,0,0,0,0,Fencing,Fencing,FEN,FIE,12.0
CPV,2024,1,0,0,0,0,Judo,Judo,JUD,IJF,15.0
CPV,2024,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,35.0
CRC,1936,1,0,0,0,0,Fencing,Fencing,FEN,FIE,7.0
CRC,1964,2,0,0,0,0,Judo,Judo,JUD,IJF,4.0
CRC,1968,6,0,0,0,0,Athletics,Athletics,ATH,World Athletics,36.0
CRC,1968,2,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],11.0
CRC,1968,8,0,0,0,0,Cycling,,,,
CRC,1968,7,0,0,0,0,Shooting,Shooting,SHO,ISSF,7.0
CRC,1968,1,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,29.0
CRC,1968,3,0,0,0,0,Weightlifting,Weightlifting,WLF,IWF,7.0
CRC,1972,1,0,0,0,0,Athletics,Athletics,ATH,World Athletics,38.0
CRC,1972,1,0,0,0,0,Judo,Judo,JUD,IJF,6.0
CRC,1972,2,0,0,0,0,Shooting,Shooting,SHO,ISSF,8.0
CRC,1976,2,0,0,0,0,Archery,Archery,ARC,World Archery,2.0
CRC,1976,1,0,0,0,0,Cycling,,,,
CRC,1976,2,0,0,0,0,Shooting,Shooting,SHO,ISSF,7.0
CRC,1976,5,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,26.0
CRC,1980,2,0,0,0,0,Archery,Archery,ARC,World Archery,2.0
CRC,1980,16,0,0,0,0,Football,Football,FBL,FIFA,1.0
CRC,1980,3,0,0,0,0,Judo,Judo,JUD,IJF,8.0
CRC,1980,8,0,0,0,0,Shooting,Shooting,SHO,ISSF,7.0
CRC,1980,8,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,26.0
CRC,1984,5,0,0,0,0,Athletics,Athletics,ATH,World Athletics,41.0
CRC,1984,17,0,0,0,0,Football,Football,FBL,FIFA,1.0
CRC,1984,4,0,0,0,0,Judo,Judo,JUD,IJF,8.0
CRC,1984,3,0,0,0,0,Shooting,Shooting,SHO,ISSF,11.0
CRC,1984,3,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,29.0
CRC,1988,4,0,0,0,0,Athletics,Athletics,ATH,World Athletics,42.0
CRC,1988,1,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],12.0
CRC,1988,1,0,0,0,0,Judo,Judo,JUD,IJF,7.0
CRC,1988,1,0,0,0,0,Shooting,Shooting,SHO,ISSF,13.0
CRC,1988,25,0,1,0,1,Swimming,Aquatics,SWM,World Aquatics,31.0
CRC,1988,1,0,0,0,0,Weightlifting,Weightlifting,WLF,IWF,10.0
CRC,1992,1,0,0,0,0,Archery,Archery,ARC,World Archery,4.0
CRC,1992,11,0,0,0,0,Athletics,Athletics,ATH,World Athletics,43.0
CRC,1992,4,0,0,0,0,Canoeing,,,,
CRC,1992,1,0,0,0,0,Fencing,Fencing,FEN,FIE,8.0
CRC,1992,1,0,0,0,0,Shooting,Shooting,SHO,ISSF,13.0
CRC,1992,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,31.0
CRC,1996,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,44.0
CRC,1996,2,0,0,0,0,Canoeing,,,,
CRC,1996,1,0,0,0,0,Cycling,,,,
CRC,1996,2,0,0,0,0,Diving,Aquatics,DIV,World Aquatics,4.0
CRC,1996,2,0,0,0,0,Judo,Judo,JUD,IJF,14.0
CRC,1996,4,1,0,0,1,Swimming,Aquatics,SWM,World Aquatics,32.0
CRC,2000,1,0,0,0,0,Athletics,Athletics,ATH,World Athletics,46.0
CRC,2000,1,0,0,0,0,Cycling,,,,
CRC,2000,5,0,0,2,2,Swimming,Aquatics,SWM,World Aquatics,32.0
CRC,2000,1,0,0,0,0,Tennis,Tennis,TEN,ITF,4.0
CRC,2000,1,0,0,0,0,Triathlon,Triathlon,TRI,World Triathlon,2.0
CRC,2004,2,0,0,0,0,Cycling,,,,
CRC,2004,14,0,0,0,0,Football,Football,FBL,FIFA,2.0
CRC,2004,1,0,0,0,0,Judo,Judo,JUD,IJF,14.0
CRC,2004,1,0,0,0,0,Shooting,Shooting,SHO,ISSF,17.0
CRC,2004,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
CRC,2004,1,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
CRC,2008,3,0,0,0,0,Athletics,Athletics,ATH,World Athletics,47.0
CRC,2008,2,0,0,0,0,Cycling,,,,
CRC,2008,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
CRC,2008,1,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
CRC,2012,4,0,0,0,0,Athletics,Athletics,ATH,World Athletics,47.0
CRC,2012,2,0,0,0,0,Cycling,,,,
CRC,2012,1,0,0,0,0,Judo,Judo,JUD,IJF,14.0
CRC,2012,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
CRC,2012,1,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
CRC,2012,1,0,0,0,0,Triathlon,Triathlon,TRI,World Triathlon,2.0
CRC,2016,4,0,0,0,0,Athletics,Athletics,ATH,World Athletics,47.0
CRC,2016,2,0,0,0,0,Beach,Volleyball,VBV,FIVB,2.0
CRC,2016,3,0,0,0,0,Cycling,,,,
CRC,2016,1,0,0,0,0,Judo,Judo,JUD,IJF,14.0
CRC,2016,1,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
CRC,2016,1,0,0,0,0,Triathlon,Triathlon,TRI,World Triathlon,2.0
CRC,2020,5,0,0,0,0,Artistic,Gymnastics,GAR,FIG,14.0
CRC,2020,3,0,0,0,0,Athletics,Athletics,ATH,World Athletics,48.0
CRC,2020,1,0,0,0,0,BMX Freestyle,Cycling,BMF,UCI,2.0
CRC,2020,2,0,0,0,0,Road,Cycling,CRD,UCI,4.0
CRC,2020,1,0,0,0,0,Judo,Judo,JUD,IJF,15.0
CRC,2020,3,0,0,0,0,Surfing,Surfing,SRF,ISA,2.0
CRC,2020,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,35.0
CRC,2020,1,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
CRC,2024,1,0,0,0,0,Athletics,Athletics,ATH,World Athletics,48.0
CRC,2024,1,0,0,0,0,Road,Cycling,CRD,UCI,4.0
CRC,2024,1,0,0,0,0,Judo,Judo,JUD,IJF,15.0
CRC,2024,1,0,0,0,0,Surfing,Surfing,SRF,ISA,2.0
CRC,2024,2,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,35.0
CRO,1992,2,0,0,0,0,Athletics,Athletics,ATH,World Athletics,43.0
CRO,1992,12,0,12,0,12,Basketball,Basketball,BKB,FIBA,2.0
CRO,1992,1,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],12.0
CRO,1992,5,0,0,0,0,Canoeing,,,,
CRO,1992,1,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
CRO,1992,7,0,0,0,0,Rowing,Rowing,ROW,World Rowing,14.0
CRO,1992,3,0,0,0,0,Sailing,Sailing,SAL,World Sailing,10.0
CRO,1992,7,0,0,0,0,Shooting,Shooting,SHO,ISSF,13.0
CRO,1992,3,0,0,0,0,Table Tennis,Table Tennis,TTE,ITTF,4.0
CRO,1992,4,0,0,3,3,Tennis,Tennis,TEN,ITF,4.0
CRO,1992,1,0,0,0,0,Greco-Roman,Wrestling,WRG,UWW,10.0
CRO,1996,3,0,0,0,0,Athletics,Athletics,ATH,World Athletics,44.0
CRO,1996,12,0,0,0,0,Basketball,Basketball,BKB,FIBA,2.0
CRO,1996,1,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],12.0
CRO,1996,8,0,0,0,0,Canoeing,,,,
CRO,1996,7,0,0,0,0,Rhythmic,Gymnastics,GRY,FIG,2.0
CRO,1996,16,16,0,0,16,Handball,,,,
CRO,1996,8,0,0,0,0,Rowing,Rowing,ROW,World Rowing,14.0
CRO,1996,3,0,0,0,0,Sailing,Sailing,SAL,World Sailing,10.0
CRO,1996,8,0,0,0,0,Shooting,Shooting,SHO,ISSF,15.0
CRO,1996,26,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
CRO,1996,6,0,0,0,0,Table Tennis,Table Tennis,TTE,ITTF,4.0
CRO,1996,6,0,0,0,0,Tennis,Tennis,TEN,ITF,4.0
CRO,1996,12,0,12,0,12,Water Polo,Aquatics,WPO,World Aquatics,1.0
CRO,1996,1,0,0,0,0,Greco-Roman,Wrestling,WRG,UWW,10.0
CRO,2000,18,0,0,0,0,Athletics,Athletics,ATH,World Athletics,46.0
CRO,2000,5,0,0,0,0,Canoeing,,,,
CRO,2000,13,0,0,9,9,Rowing,Rowing,ROW,World Rowing,14.0
CRO,2000,4,0,0,0,0,Sailing,Sailing,SAL,World Sailing,11.0
CRO,2000,3,0,0,0,0,Shooting,Shooting,SHO,ISSF,17.0
CRO,2000,25,0,0,0,0,Swimming,Aquatics,SWM,World Aquatics,32.0
CRO,2000,6,0,0,0,0,Table Tennis,Table Tennis,TTE,ITTF,4.0
CRO,2000,1,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
CRO,2000,8,0,0,0,0,Tennis,Tennis,TEN,ITF,4.0
CRO,2000,11,0,0,0,0,Volleyball,,,,
CRO,2000,13,0,0,0,0,Water Polo,Aquatics,WPO,World Aquatics,2.0
CRO,2000,1,1,0,0,1,Weightlifting,Weightlifting,WLF,IWF,15.0
CRO,2004,12,0,0,0,0,Athletics,Athletics,ATH,World Athletics,46.0
CRO,2004,2,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],11.0
CRO,2004,4,0,0,0,0,Canoeing,,,,
CRO,2004,1,0,0,0,0,Dressage,Equestrian,EDR,FEI,2.0
CRO,2004,15,15,0,0,15,Handball,,,,
CRO,2004,6,0,2,0,2,Rowing,Rowing,ROW,World Rowing,14.0
CRO,2004,4,0,0,0,0,Sailing,Sailing,SAL,World Sailing,11.0
CRO,2004,2,0,0,0,0,Shooting,Shooting,SHO,ISSF,17.0
CRO,2004,24,0,1,0,1,Swimming,Aquatics,SWM,World Aquatics,32.0
CRO,2004,5,0,0,0,0,Table Tennis,Table Tennis,TTE,ITTF,4.0
CRO,2004,2,0,0,0,0,Taekwondo,Taekwondo,TKW,World Taekwondo,8.0
CRO,2004,9,0,0,2,2,Tennis,Tennis,TEN,ITF,4.0
CRO,2004,13,0,0,0,0,Water Polo,Aquatics,WPO,World Aquatics,2.0
CRO,2004,1,0,0,1,1,Weightlifting,Weightlifting,WLF,IWF,15.0
CRO,2008,10,0,1,0,1,Athletics,Athletics,ATH,World Athletics,47.0
CRO,2008,12,0,0,0,0,Basketball,Basketball,BKB,FIBA,2.0
CRO,2008,2,0,0,0,0,Boxing,Boxing,BOX,No body recognised AIBA/IBA[s2],11.0
CRO,2008,3,0,0,0,0,Canoeing,,,,
CRO,2008,4,0,0,0,0,Cycling,,,,
CRO,2008,8,0,1,0,1,Rhythmic,Gymnastics,GRY,FIG,2.0
CRO,2008,15,0,0,0,0,Handball,,,,
CRO,2008,4,0,0,0,0,Rowing,Rowing,ROW,World Rowing,14.0
CRO,2008,10,0,0,0,0,Sailing,Sailing,SAL,World Sailing,11.0
